,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_gamma,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15,5.9911425590515135,0.20112491210688063,0.041181421279907225,0.008758792815797911,gbtree,0,0.3,6,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'subsample': 0.8}",0.8344742685314914,0.8393730153524953,0.8332971246181005,0.8364746101756054,0.8461074947941432,0.8379453026943672,0.004571133718917083,47
16,6.091837215423584,0.3234150146199089,0.04767417907714844,0.014977902857662982,gbtree,0,0.3,6,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'subsample': 0.9}",0.8476400871781006,0.839115455246028,0.8397644793869933,0.8373525007241743,0.8367249968573567,0.8401195038785305,0.003921028272910283,37
17,5.81231951713562,0.20084785905886887,0.0394709587097168,0.013199677440190738,gbtree,0,0.3,6,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'subsample': 1.0}",0.8432489205155307,0.8519903862445141,0.8359499253963829,0.8440989358736821,0.8420066869982019,0.8434589710056624,0.00513290594145226,17
18,8.658572959899903,0.17361708187091127,0.06336569786071777,0.017880710828467924,gbtree,0,0.3,8,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 8, 'subsample': 0.8}",0.8396868266024302,0.8367345614236448,0.8437887706526314,0.8420186427060617,0.8451817814141348,0.8414821165597806,0.0030019453441348654,31
19,8.38354458808899,0.07934708831490983,0.0565096378326416,0.01424008932811435,gbtree,0,0.3,8,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 8, 'subsample': 0.9}",0.8502450859900532,0.8446284029360486,0.8485075177491024,0.8411240141664891,0.8478297999092732,0.8464669641501933,0.0032318046599259832,5
20,8.309297800064087,0.20825508935488427,0.0545499324798584,0.012456735908722209,gbtree,0,0.3,8,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 8, 'subsample': 1.0}",0.8516917385640194,0.845837978979816,0.8406232408029863,0.8478728404575688,0.847271639148043,0.8466594875904867,0.003585572652927562,3
21,11.267154216766357,0.11392434381666385,0.07441086769104004,0.017233235363877077,gbtree,0,0.3,10,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 10, 'subsample': 0.8}",0.8487421035813485,0.8416893483524351,0.8397023097061218,0.8408210223701542,0.845451297228462,0.8432812162477041,0.0033444195693216345,19
22,11.109592962265015,0.1577256587334896,0.07696051597595215,0.017016542477395903,gbtree,0,0.3,10,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 10, 'subsample': 0.9}",0.8455169644978656,0.8484357835019429,0.847285985997475,0.847562675236518,0.842853492706335,0.8463309803880273,0.001980648707266438,6
23,10.679164218902589,0.20484790701300526,0.06722369194030761,0.020465559553271572,gbtree,0,0.3,10,1.0,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 10, 'subsample': 1.0}",0.8458385566452817,0.8461051036525712,0.8467397809441046,0.8525126798821645,0.8545499325014894,0.8491492107251222,0.0036472754393183726,1
24,3.8381507396698,0.20531371055270017,0.032746076583862305,0.01051739723714881,gbtree,0,0.5,4,0.8,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 4, 'subsample': 0.8}",0.8350739252267532,0.837963266599988,0.8248427312028945,0.8291676231232954,0.8247805615220232,0.8303656215349908,0.005348322117277089,86
25,3.866914415359497,0.07837450302790967,0.0333829402923584,0.005134240065699274,gbtree,0,0.5,4,0.9,"{'booster': 'gbtree', 'gamma': 0, 'learning_rate': 0.5, 'max_depth': 4, 'subsample': 0.9}",0.8371176740489475,0.8464607005634897,0.8371212431749988,0.8353080746801336,0.8370614646356993,0.8386138314206537,0.003984407914842374,41
